,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
3031,0,16500,0.334598,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3032,0,16500,0.0049965,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,1.4814455,-0.3573535,1.586086
3033,0,16500,0.0049965,0.16817,0.062752,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3034,1,16500,0.0049965,-0.569429,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,1.586086
3035,0,16500,0.0049965,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3036,0,16500,0.0049965,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3037,0,16500,-0.377842,0.16817,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,-1.880533
3038,0,16500,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,1.586086
3039,0,16500,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
3040,0,16500,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,1.586086
3041,0,16500,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
3042,0,16500,-0.031859,-0.569429,0.062752,-0.200102,-0.077638,0.574296,0.4963185,-0.265472,-0.19352,-0.3573535,1.586086
3043,0,16500,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,1.586086
3044,0,16500,-0.377842,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-0.3573535,1.586086
3045,0,16600,-0.377842,0.346419,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3046,0,16600,0.133993,0.346419,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
3047,0,16600,0.334598,0.346419,0.062752,0.35948,-0.106163,0.574296,-1.18153,-1.279744,0.061716,0.1506015,0.192021
3048,0,16600,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3049,0,16600,0.0049965,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.308073,0.331048,0.1506015,1.586086
3050,0,16600,0.334598,0.16817,0.062752,-0.200102,0.515645,-0.937529,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3051,0,16600,0.0049965,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,1.586086
3052,0,16600,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,0.331048,-0.3573535,1.586086
3053,0,16600,0.0049965,0.113667,-0.138124,0.35948,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3054,0,16600,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3055,1,16600,0.0049965,-4.097494,0.062752,-0.200102,-0.106163,-0.937529,-1.672856,-1.279744,0.331048,0.1506015,-1.880533
3056,0,16600,-0.031859,-0.569429,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,-0.3573535,0.192021
3057,0,16600,-0.031859,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,1.586086
3058,0,16600,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3059,0,16600,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,1.586086
3060,0,16600,-0.377842,-0.569429,0.062752,0.35948,0.515645,0.219107,-0.724536,-1.279744,-0.19352,0.1506015,1.586086
3061,0,16600,-0.031859,-0.569429,0.062752,-0.200102,0.515645,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3062,0,16600,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,1.586086
3063,0,16600,0.133993,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3064,0,16700,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,1.586086
3065,0,16700,0.133993,0.346419,-0.138124,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3066,0,16700,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
3067,0,16700,-0.031859,-0.569429,0.062752,-0.200102,-0.077638,0.574296,0.4963185,-0.265472,-0.19352,-0.3573535,1.586086
3068,0,16700,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3069,0,16700,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3070,0,16700,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3071,0,16700,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,1.586086
3072,0,16700,0.0049965,0.346419,-0.138124,0.35948,-0.106163,0.574296,-1.672856,-0.265472,0.061716,0.1506015,1.586086
3073,0,16700,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,-1.18153,-1.279744,0.331048,0.1506015,1.586086
3074,0,16700,-0.377842,0.113667,-0.138124,-0.200102,-0.077638,0.219107,-0.724536,-1.279744,0.331048,0.1506015,1.586086
3075,0,16700,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,0.192021
3076,1,16700,0.133993,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3077,0,16700,0.133993,0.346419,-0.138124,0.35948,-0.106163,0.574296,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3078,0,16700,-0.031859,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,0.192021
3079,0,16700,-0.377842,-0.569429,0.062752,0.35948,0.515645,0.219107,-0.724536,-1.279744,-0.19352,0.1506015,1.586086
3080,0,16700,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3081,0,16700,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3082,0,16700,-0.377842,0.113667,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3083,0,16700,0.0049965,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
3084,0,16800,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,0.192021
3085,0,16800,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,0.192021
3086,1,16800,0.0049965,0.113667,0.062752,-0.654481,-0.106163,1.441137,-0.724536,-0.265472,1.4814455,-0.3573535,-1.880533
3087,1,16800,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.0
3088,0,16800,0.0049965,0.113667,-0.138124,0.35948,-0.077638,0.219107,-1.18153,-1.279744,0.061716,0.1506015,1.586086
3089,1,16800,0.133993,-4.097494,0.062752,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3090,0,16800,0.0049965,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,1.4814455,-0.3573535,1.586086
3091,0,16800,-0.377842,-0.569429,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3092,0,16800,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
3093,1,16800,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.574296,0.4963185,-1.279744,0.331048,-0.3573535,1.586086
3094,1,16800,0.0049965,0.16817,0.062752,-0.200102,-0.106163,-2.444277,-1.18153,-0.265472,-0.19352,0.0,0.0
3095,0,16800,0.133993,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3096,0,16800,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.331048,-0.3573535,1.586086
3097,1,16800,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-1.12374,-1.880533
3098,1,16800,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,1.4814455,0.1506015,0.192021
3099,0,16800,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3100,0,16800,0.0049965,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,1.586086
3101,0,16800,0.0049965,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3102,0,16800,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
3103,0,16800,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,0.192021
3104,0,16800,-0.377842,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3105,0,16800,-0.031859,0.574616,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3106,0,16800,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.061716,0.001992,1.586086
3107,0,16800,0.0049965,0.346419,0.062752,1.02024,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3108,0,16900,0.334598,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3109,0,16900,-0.031859,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,0.192021
3110,0,16900,-0.377842,0.113667,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3111,0,16900,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.001992,1.586086
3112,0,16900,0.0049965,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3113,0,16900,-0.377842,0.113667,-0.138124,-0.200102,0.515645,-0.937529,0.4963185,-1.279744,0.331048,-0.16008825,0.192021
3114,1,16900,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.0,-0.265472,-0.19352,0.001992,-1.880533
3115,1,16900,0.133993,0.346419,0.062752,-0.654481,0.515645,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
3116,0,16900,0.133993,0.113667,-0.138124,0.35948,-0.106163,0.574296,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3117,0,16900,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3118,0,16900,0.133993,0.346419,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3119,0,16900,0.0049965,0.574616,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3120,0,16900,0.0049965,0.113667,0.062752,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3121,0,16900,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3122,0,16900,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,1.586086
3123,0,16900,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3124,0,16900,0.133993,0.346419,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
3125,0,16900,-0.377842,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,0.192021
3126,0,16900,0.0049965,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3127,0,17000,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
3128,0,17000,0.334598,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3129,0,17000,-0.377842,0.16817,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
3130,1,17000,-0.031859,-4.097494,-0.138124,1.02024,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3131,0,17000,0.133993,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3132,1,17000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-1.279744,1.4814455,-0.16008825,-1.880533
3133,0,17000,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3134,0,17000,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,-1.18153,-1.279744,0.331048,-0.3573535,1.586086
3135,0,17000,0.334598,0.16817,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3136,0,17000,0.334598,0.16817,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3137,0,17000,-0.377842,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3138,0,17000,0.334598,0.16817,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3139,0,17000,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3140,0,17000,0.133993,0.113667,0.062752,1.02024,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
3141,0,17000,-0.377842,0.16817,-0.138124,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3142,0,17000,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3143,0,17000,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3144,0,17000,0.0049965,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3145,0,17000,-0.377842,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,1.586086
3146,0,17000,-0.377842,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3147,0,17000,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.308073,0.061716,0.1506015,1.586086
3148,0,17000,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3149,0,17000,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3150,0,17000,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3151,1,17000,0.0049965,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,-1.880533
3152,1,17000,-0.377842,0.113667,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
3153,0,17000,0.0049965,0.113667,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-1.279744,0.061716,0.1506015,-1.880533
3154,0,17000,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
3155,0,17000,0.0049965,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
3156,0,17000,0.334598,0.346419,0.062752,0.35948,-0.077638,0.574296,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
3157,0,17000,-0.377842,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,-0.6550004,-0.3573535,-1.880533
3158,0,17000,-0.031859,0.574616,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.308073,-0.19352,0.1506015,-1.880533
3159,0,17000,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
3160,1,17000,0.133993,0.346419,0.062752,0.35948,0.0,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,-1.880533
3161,1,17000,0.334598,0.346419,0.062752,-0.200102,-0.106163,-2.444277,0.4963185,-1.279744,-0.19352,-0.16008825,-1.880533
3162,1,17000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
3163,1,17000,0.0049965,0.346419,0.062752,-0.200102,-0.106163,0.219107,-2.878362,-1.279744,0.331048,-0.3573535,-1.880533
3164,1,17000,0.133993,0.113667,0.062752,0.35948,-0.077638,1.441137,0.4963185,-0.265472,-0.19352,0.1506015,-1.880533
3165,1,17000,0.0049965,0.113667,0.062752,0.35948,0.515645,0.219107,-2.878362,-1.279744,-0.6550004,0.1506015,-1.880533
3166,1,17000,0.334598,0.346419,0.062752,-0.654481,0.515645,0.574296,-1.672856,-0.265472,0.331048,0.1506015,-1.880533
3167,1,17000,0.0049965,0.113667,0.062752,0.35948,0.515645,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,-1.880533
3168,1,17000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.298188,-0.6550004,0.1506015,-1.880533
3169,0,17000,0.0049965,0.574616,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3170,0,17000,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,-0.19352,-0.3573535,1.586086
3171,0,17000,0.334598,0.16817,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.265472,-0.6550004,0.1506015,1.586086
3172,0,17000,0.0049965,0.346419,-0.138124,0.35948,-0.106163,0.574296,-1.18153,-0.265472,0.331048,0.1506015,1.586086
3173,1,17000,-0.829828,0.574616,0.062752,1.02024,-0.106163,-2.444277,0.4963185,-0.265472,0.061716,0.1506015,0.192021
3174,0,17000,0.334598,0.16817,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
3175,0,17000,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,1.586086
3176,0,17000,0.0049965,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
3177,0,17000,-0.377842,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,1.586086
3178,0,17100,0.0049965,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3179,0,17100,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,-0.724536,-1.279744,-0.6550004,0.001992,1.586086
3180,0,17100,-0.377842,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,-0.19352,-0.3573535,1.586086
3181,0,17100,-0.031859,0.346419,0.062752,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3182,0,17100,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3183,0,17100,-0.377842,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,0.192021
3184,0,17100,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,0.331048,-0.3573535,1.586086
3185,0,17100,0.334598,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3186,0,17100,0.0049965,0.346419,-0.138124,0.35948,-0.106163,0.574296,-1.18153,-0.265472,0.061716,0.1506015,1.586086
3187,0,17100,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3188,0,17100,0.0049965,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3189,0,17100,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
3190,0,17100,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,-0.16008825,1.586086
3191,0,17100,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-1.279744,-0.6550004,-0.3573535,1.586086
3192,1,17100,-0.377842,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,1.586086
3193,0,17100,0.0049965,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3194,0,17100,-0.031859,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3195,0,17100,-0.377842,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,0.192021
3196,0,17100,0.0049965,0.16817,0.062752,-0.200102,0.515645,-0.937529,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3197,0,17100,0.0049965,0.346419,0.062752,1.02024,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3198,0,17100,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3199,0,17200,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3200,0,17200,0.133993,0.346419,-0.138124,0.35948,0.515645,-0.937529,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3201,0,17200,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.308073,0.061716,0.1506015,1.586086
3202,0,17200,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-1.279744,-0.19352,-0.3573535,1.586086
3203,0,17200,-0.377842,0.113667,-0.138124,-0.200102,-0.077638,0.219107,-0.724536,-1.279744,0.331048,0.1506015,1.586086
3204,0,17200,-0.377842,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,1.586086
3205,0,17200,0.0049965,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,0.192021
3206,0,17200,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,1.586086
3207,0,17200,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.19352,-0.16008825,1.586086
3208,0,17200,-0.377842,0.16817,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3209,0,17200,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-0.3573535,1.586086
3210,0,17200,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3211,1,17200,0.0049965,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.308073,0.331048,-1.12374,-1.880533
3212,0,17200,-0.377842,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3213,1,17200,0.133993,-4.097494,0.062752,0.35948,-0.077638,0.219107,-0.724536,-0.265472,-0.6550004,0.001992,0.192021
3214,1,17200,0.133993,-4.097494,0.062752,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3215,0,17200,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,1.586086
3216,0,17200,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3217,0,17200,0.334598,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3218,0,17200,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3219,0,17200,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3220,0,17200,0.0049965,0.346419,-0.138124,-0.200102,-0.106163,0.219107,-1.672856,-0.265472,0.061716,-0.3573535,1.586086
3221,0,17200,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,-0.19352,-0.3573535,1.586086
3222,0,17200,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3223,0,17200,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
3224,0,17200,0.133993,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
3225,0,17200,-0.377842,-0.569429,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3226,0,17200,0.0049965,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
3227,0,17200,-0.377842,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,0.192021
3228,0,17300,-0.377842,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,-0.3573535,1.586086
3229,0,17300,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
3230,0,17300,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,-0.16008825,1.586086
3231,0,17300,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
3232,0,17300,0.133993,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,1.586086
